entity_id,state,last_changed
sensor.shelly_pro_3_em_netzbezug,209,2025-12-17T23:00:00.000Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-17T23:00:15.770Z
sensor.shelly_pro_3_em_netzbezug,202,2025-12-17T23:04:16.398Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-17T23:09:16.440Z
sensor.shelly_pro_3_em_netzbezug,182,2025-12-17T23:14:42.398Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-17T23:19:42.391Z
sensor.shelly_pro_3_em_netzbezug,179,2025-12-17T23:25:08.398Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-17T23:30:08.389Z
sensor.shelly_pro_3_em_netzbezug,181,2025-12-17T23:34:34.399Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-17T23:39:34.400Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-17T23:45:00.403Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-17T23:50:00.399Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-17T23:55:25.393Z
sensor.shelly_pro_3_em_netzbezug,180,2025-12-18T00:00:25.389Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-18T00:04:51.404Z
sensor.shelly_pro_3_em_netzbezug,179,2025-12-18T00:09:51.399Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-18T00:20:16.400Z
sensor.shelly_pro_3_em_netzbezug,unavailable,2025-12-18T00:21:37.655Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-18T00:22:38.419Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-18T00:26:04.409Z
sensor.shelly_pro_3_em_netzbezug,202,2025-12-18T00:30:04.403Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-18T00:35:30.422Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-18T00:40:30.401Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-18T00:45:56.420Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-18T00:49:56.402Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-18T00:54:56.392Z
sensor.shelly_pro_3_em_netzbezug,183,2025-12-18T01:00:21.405Z
sensor.shelly_pro_3_em_netzbezug,181,2025-12-18T01:05:21.394Z
sensor.shelly_pro_3_em_netzbezug,183,2025-12-18T01:10:47.404Z
sensor.shelly_pro_3_em_netzbezug,181,2025-12-18T01:15:47.392Z
sensor.shelly_pro_3_em_netzbezug,182,2025-12-18T01:20:13.401Z
sensor.shelly_pro_3_em_netzbezug,204,2025-12-18T01:25:13.428Z
sensor.shelly_pro_3_em_netzbezug,201,2025-12-18T01:35:39.396Z
sensor.shelly_pro_3_em_netzbezug,205,2025-12-18T01:46:04.398Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-18T01:50:30.407Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-18T01:55:30.402Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-18T02:00:56.410Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-18T02:05:56.393Z
sensor.shelly_pro_3_em_netzbezug,174,2025-12-18T02:11:22.395Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-18T02:16:22.393Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-18T02:20:48.409Z
sensor.shelly_pro_3_em_netzbezug,202,2025-12-18T02:25:48.400Z
sensor.shelly_pro_3_em_netzbezug,206,2025-12-18T02:31:13.413Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-18T02:36:13.404Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-18T02:41:38.406Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-18T02:45:38.395Z
sensor.shelly_pro_3_em_netzbezug,180,2025-12-18T03:01:30.434Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-18T03:06:30.404Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-18T03:15:56.393Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-18T03:20:56.392Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-18T03:26:22.393Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-18T03:31:22.401Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-18T03:36:47.392Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-18T03:41:47.399Z
sensor.shelly_pro_3_em_netzbezug,216,2025-12-18T03:46:13.400Z
sensor.shelly_pro_3_em_netzbezug,185,2025-12-18T03:51:13.397Z
sensor.shelly_pro_3_em_netzbezug,184,2025-12-18T03:56:39.403Z
sensor.shelly_pro_3_em_netzbezug,191,2025-12-18T04:01:39.399Z
sensor.shelly_pro_3_em_netzbezug,211,2025-12-18T04:07:05.397Z
sensor.shelly_pro_3_em_netzbezug,213,2025-12-18T04:12:05.403Z
sensor.shelly_pro_3_em_netzbezug,210,2025-12-18T04:16:31.398Z
sensor.shelly_pro_3_em_netzbezug,208,2025-12-18T04:21:31.399Z
sensor.shelly_pro_3_em_netzbezug,202,2025-12-18T04:26:57.417Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-18T04:31:57.410Z
sensor.shelly_pro_3_em_netzbezug,180,2025-12-18T04:36:23.428Z
sensor.shelly_pro_3_em_netzbezug,185,2025-12-18T04:42:23.394Z
sensor.shelly_pro_3_em_netzbezug,181,2025-12-18T04:46:49.424Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-18T04:51:49.396Z
sensor.shelly_pro_3_em_netzbezug,179,2025-12-18T04:57:15.415Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-18T05:02:15.407Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-18T05:07:41.419Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-18T05:11:41.397Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-18T05:17:07.449Z
sensor.shelly_pro_3_em_netzbezug,249,2025-12-18T05:22:07.402Z
sensor.shelly_pro_3_em_netzbezug,398,2025-12-18T05:32:33.430Z
sensor.shelly_pro_3_em_netzbezug,290,2025-12-18T05:37:59.422Z
sensor.shelly_pro_3_em_netzbezug,269,2025-12-18T05:41:59.402Z
sensor.shelly_pro_3_em_netzbezug,300,2025-12-18T05:46:59.401Z
sensor.shelly_pro_3_em_netzbezug,234,2025-12-18T05:52:25.407Z
sensor.shelly_pro_3_em_netzbezug,930,2025-12-18T05:57:25.431Z
sensor.shelly_pro_3_em_netzbezug,1692,2025-12-18T06:02:51.403Z
sensor.shelly_pro_3_em_netzbezug,1678,2025-12-18T06:07:51.482Z
sensor.shelly_pro_3_em_netzbezug,328,2025-12-18T06:12:17.411Z
sensor.shelly_pro_3_em_netzbezug,1258,2025-12-18T06:17:17.397Z
sensor.shelly_pro_3_em_netzbezug,258,2025-12-18T06:22:43.406Z
sensor.shelly_pro_3_em_netzbezug,254,2025-12-18T06:27:43.406Z
sensor.shelly_pro_3_em_netzbezug,227,2025-12-18T06:32:09.399Z
sensor.shelly_pro_3_em_netzbezug,237,2025-12-18T06:38:09.405Z
sensor.shelly_pro_3_em_netzbezug,301,2025-12-18T06:42:35.961Z
sensor.shelly_pro_3_em_netzbezug,277,2025-12-18T06:47:36.423Z
sensor.shelly_pro_3_em_netzbezug,236,2025-12-18T06:53:03.432Z
sensor.shelly_pro_3_em_netzbezug,238,2025-12-18T06:58:03.422Z
sensor.shelly_pro_3_em_netzbezug,207,2025-12-18T07:02:29.445Z
sensor.shelly_pro_3_em_netzbezug,253,2025-12-18T07:07:29.731Z
sensor.shelly_pro_3_em_netzbezug,217,2025-12-18T07:12:58.803Z
sensor.shelly_pro_3_em_netzbezug,272,2025-12-18T07:17:59.415Z
sensor.shelly_pro_3_em_netzbezug,228,2025-12-18T07:23:25.497Z
sensor.shelly_pro_3_em_netzbezug,285,2025-12-18T07:28:25.444Z
sensor.shelly_pro_3_em_netzbezug,212,2025-12-18T07:33:51.442Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-18T07:37:51.421Z
sensor.shelly_pro_3_em_netzbezug,162,2025-12-18T07:43:17.454Z
sensor.shelly_pro_3_em_netzbezug,131,2025-12-18T07:48:17.416Z
sensor.shelly_pro_3_em_netzbezug,108,2025-12-18T07:53:43.469Z
sensor.shelly_pro_3_em_netzbezug,59,2025-12-18T07:57:45.413Z
sensor.shelly_pro_3_em_netzbezug,151,2025-12-18T08:02:45.544Z
sensor.shelly_pro_3_em_netzbezug,17,2025-12-18T08:08:13.418Z
