entity_id,value,timestamp,iso_time
sensor.shelly_pro_3_em_netzbezug,0,1766962800.0,2025-12-29T00:00:00
sensor.shelly_pro_3_em_netzbezug,1,1766963069.5064645,2025-12-29T00:04:29.506464
sensor.shelly_pro_3_em_netzbezug,0,1766963396.4926705,2025-12-29T00:09:56.492671
sensor.shelly_pro_3_em_netzbezug,188,1766969089.515441,2025-12-29T01:44:49.515441
sensor.shelly_pro_3_em_netzbezug,190,1766969389.493355,2025-12-29T01:49:49.493355
sensor.shelly_pro_3_em_netzbezug,189,1766969715.491654,2025-12-29T01:55:15.491654
sensor.shelly_pro_3_em_netzbezug,188,1766970015.498155,2025-12-29T02:00:15.498155
sensor.shelly_pro_3_em_netzbezug,189,1766970641.5003793,2025-12-29T02:10:41.500379
sensor.shelly_pro_3_em_netzbezug,175,1766971206.5050898,2025-12-29T02:20:06.505090
sensor.shelly_pro_3_em_netzbezug,169,1766971531.5062397,2025-12-29T02:25:31.506240
sensor.shelly_pro_3_em_netzbezug,168,1766971832.4976976,2025-12-29T02:30:32.497698
sensor.shelly_pro_3_em_netzbezug,189,1766972158.501696,2025-12-29T02:35:58.501696
sensor.shelly_pro_3_em_netzbezug,190,1766972458.5095718,2025-12-29T02:40:58.509572
sensor.shelly_pro_3_em_netzbezug,187,1766972724.5205472,2025-12-29T02:45:24.520547
sensor.shelly_pro_3_em_netzbezug,188,1766973024.496898,2025-12-29T02:50:24.496898
sensor.shelly_pro_3_em_netzbezug,186,1766973350.494002,2025-12-29T02:55:50.494002
sensor.shelly_pro_3_em_netzbezug,167,1766973975.5005558,2025-12-29T03:06:15.500556
sensor.shelly_pro_3_em_netzbezug,172,1766974215.5277805,2025-12-29T03:10:15.527781
sensor.shelly_pro_3_em_netzbezug,167,1766974601.5072465,2025-12-29T03:16:41.507246
sensor.shelly_pro_3_em_netzbezug,171,1766974841.517253,2025-12-29T03:20:41.517253
sensor.shelly_pro_3_em_netzbezug,167,1766975166.5760522,2025-12-29T03:26:06.576052
sensor.shelly_pro_3_em_netzbezug,190,1766975466.5396357,2025-12-29T03:31:06.539636
sensor.shelly_pro_3_em_netzbezug,187,1766976032.511361,2025-12-29T03:40:32.511361
sensor.shelly_pro_3_em_netzbezug,188,1766976332.4919982,2025-12-29T03:45:32.491998
sensor.shelly_pro_3_em_netzbezug,186,1766976658.4991682,2025-12-29T03:50:58.499168
sensor.shelly_pro_3_em_netzbezug,191,1766976958.5017164,2025-12-29T03:55:58.501716
sensor.shelly_pro_3_em_netzbezug,189,1766977284.5034583,2025-12-29T04:01:24.503458
sensor.shelly_pro_3_em_netzbezug,168,1766977584.4910944,2025-12-29T04:06:24.491094
sensor.shelly_pro_3_em_netzbezug,172,1766978150.4921947,2025-12-29T04:15:50.492195
sensor.shelly_pro_3_em_netzbezug,190,1766978475.4948087,2025-12-29T04:21:15.494809
sensor.shelly_pro_3_em_netzbezug,188,1766979101.5005138,2025-12-29T04:31:41.500514
sensor.shelly_pro_3_em_netzbezug,187,1766979401.498172,2025-12-29T04:36:41.498172
sensor.shelly_pro_3_em_netzbezug,189,1766979666.4898164,2025-12-29T04:41:06.489816
sensor.shelly_pro_3_em_netzbezug,167,1766979966.498924,2025-12-29T04:46:06.498924
sensor.shelly_pro_3_em_netzbezug,168,1766980292.5021803,2025-12-29T04:51:32.502180
sensor.shelly_pro_3_em_netzbezug,169,1766980592.5029087,2025-12-29T04:56:32.502909
sensor.shelly_pro_3_em_netzbezug,167,1766980918.4966104,2025-12-29T05:01:58.496610
sensor.shelly_pro_3_em_netzbezug,168,1766981218.5617392,2025-12-29T05:06:58.561739
sensor.shelly_pro_3_em_netzbezug,169,1766981784.4971662,2025-12-29T05:16:24.497166
sensor.shelly_pro_3_em_netzbezug,190,1766982410.5091884,2025-12-29T05:26:50.509188
sensor.shelly_pro_3_em_netzbezug,191,1766982736.4999564,2025-12-29T05:32:16.499956
sensor.shelly_pro_3_em_netzbezug,189,1766982976.507436,2025-12-29T05:36:16.507436
sensor.shelly_pro_3_em_netzbezug,187,1766983302.5943608,2025-12-29T05:41:42.594361
sensor.shelly_pro_3_em_netzbezug,195,1766983602.8751407,2025-12-29T05:46:42.875141
sensor.shelly_pro_3_em_netzbezug,198,1766983928.576861,2025-12-29T05:52:08.576861
sensor.shelly_pro_3_em_netzbezug,177,1766984228.5087266,2025-12-29T05:57:08.508727
sensor.shelly_pro_3_em_netzbezug,176,1766984553.590843,2025-12-29T06:02:33.590843
sensor.shelly_pro_3_em_netzbezug,182,1766984793.4998293,2025-12-29T06:06:33.499829
sensor.shelly_pro_3_em_netzbezug,168,1766985093.4962456,2025-12-29T06:11:33.496246
sensor.shelly_pro_3_em_netzbezug,191,1766985419.496109,2025-12-29T06:16:59.496109
sensor.shelly_pro_3_em_netzbezug,188,1766986045.4994886,2025-12-29T06:27:25.499489
sensor.shelly_pro_3_em_netzbezug,630,1766986345.4996521,2025-12-29T06:32:25.499652
sensor.shelly_pro_3_em_netzbezug,186,1766986611.502859,2025-12-29T06:36:51.502859
sensor.shelly_pro_3_em_netzbezug,176,1766986911.501847,2025-12-29T06:41:51.501847
sensor.shelly_pro_3_em_netzbezug,168,1766987237.499628,2025-12-29T06:47:17.499628
sensor.shelly_pro_3_em_netzbezug,167,1766987537.4987426,2025-12-29T06:52:17.498743
sensor.shelly_pro_3_em_netzbezug,168,1766987862.4998884,2025-12-29T06:57:42.499888
sensor.shelly_pro_3_em_netzbezug,171,1766988162.5142374,2025-12-29T07:02:42.514237
sensor.shelly_pro_3_em_netzbezug,173,1766988428.502092,2025-12-29T07:07:08.502092
sensor.shelly_pro_3_em_netzbezug,178,1766988728.5218425,2025-12-29T07:12:08.521842
sensor.shelly_pro_3_em_netzbezug,191,1766989054.5021453,2025-12-29T07:17:34.502145
sensor.shelly_pro_3_em_netzbezug,192,1766989354.5023897,2025-12-29T07:22:34.502390
sensor.shelly_pro_3_em_netzbezug,196,1766989620.503655,2025-12-29T07:27:00.503655
sensor.shelly_pro_3_em_netzbezug,190,1766989920.539791,2025-12-29T07:32:00.539791
sensor.shelly_pro_3_em_netzbezug,189,1766990246.5183954,2025-12-29T07:37:26.518395
sensor.shelly_pro_3_em_netzbezug,199,1766990546.5160813,2025-12-29T07:42:26.516081
sensor.shelly_pro_3_em_netzbezug,192,1766990872.573364,2025-12-29T07:47:52.573364
sensor.shelly_pro_3_em_netzbezug,176,1766991172.510857,2025-12-29T07:52:52.510857
sensor.shelly_pro_3_em_netzbezug,174,1766991738.5727518,2025-12-29T08:02:18.572752
sensor.shelly_pro_3_em_netzbezug,202,1766992064.6116827,2025-12-29T08:07:44.611683
sensor.shelly_pro_3_em_netzbezug,198,1766992368.5724547,2025-12-29T08:12:48.572455
sensor.shelly_pro_3_em_netzbezug,191,1766992694.5963488,2025-12-29T08:18:14.596349
sensor.shelly_pro_3_em_netzbezug,194,1766992995.5469677,2025-12-29T08:23:15.546968
sensor.shelly_pro_3_em_netzbezug,193,1766993321.6476486,2025-12-29T08:28:41.647649
sensor.shelly_pro_3_em_netzbezug,181,1766993562.543722,2025-12-29T08:32:42.543722
sensor.shelly_pro_3_em_netzbezug,164,1766993862.5490706,2025-12-29T08:37:42.549071
sensor.shelly_pro_3_em_netzbezug,156,1766994188.531234,2025-12-29T08:43:08.531234
sensor.shelly_pro_3_em_netzbezug,150,1766994488.5297756,2025-12-29T08:48:08.529776
sensor.shelly_pro_3_em_netzbezug,130,1766994754.5218668,2025-12-29T08:52:34.521867
