entity_id,state,last_changed
sensor.shelly_pro_3_em_netzbezug,233,2025-11-22T23:00:00.000Z
sensor.shelly_pro_3_em_netzbezug,2043,2025-11-22T23:04:57.582Z
sensor.shelly_pro_3_em_netzbezug,2055,2025-11-22T23:09:57.552Z
sensor.shelly_pro_3_em_netzbezug,2088,2025-11-22T23:14:23.553Z
sensor.shelly_pro_3_em_netzbezug,283,2025-11-22T23:19:23.555Z
sensor.shelly_pro_3_em_netzbezug,258,2025-11-22T23:24:49.578Z
sensor.shelly_pro_3_em_netzbezug,245,2025-11-22T23:29:49.588Z
sensor.shelly_pro_3_em_netzbezug,246,2025-11-22T23:35:17.576Z
sensor.shelly_pro_3_em_netzbezug,256,2025-11-22T23:40:17.568Z
sensor.shelly_pro_3_em_netzbezug,251,2025-11-22T23:45:43.567Z
sensor.shelly_pro_3_em_netzbezug,226,2025-11-22T23:49:43.556Z
sensor.shelly_pro_3_em_netzbezug,232,2025-11-22T23:55:09.385Z
sensor.shelly_pro_3_em_netzbezug,227,2025-11-23T00:00:09.555Z
sensor.shelly_pro_3_em_netzbezug,228,2025-11-23T00:05:35.399Z
sensor.shelly_pro_3_em_netzbezug,213,2025-11-23T00:09:35.576Z
sensor.shelly_pro_3_em_netzbezug,2094,2025-11-23T00:14:35.550Z
sensor.shelly_pro_3_em_netzbezug,248,2025-11-23T00:20:02.637Z
sensor.shelly_pro_3_em_netzbezug,246,2025-11-23T00:25:03.553Z
sensor.shelly_pro_3_em_netzbezug,237,2025-11-23T00:30:29.575Z
sensor.shelly_pro_3_em_netzbezug,227,2025-11-23T00:35:30.553Z
sensor.shelly_pro_3_em_netzbezug,207,2025-11-23T00:39:57.559Z
sensor.shelly_pro_3_em_netzbezug,186,2025-11-23T00:44:57.564Z
sensor.shelly_pro_3_em_netzbezug,191,2025-11-23T00:50:23.564Z
sensor.shelly_pro_3_em_netzbezug,187,2025-11-23T00:55:23.550Z
sensor.shelly_pro_3_em_netzbezug,210,2025-11-23T01:00:49.605Z
sensor.shelly_pro_3_em_netzbezug,215,2025-11-23T01:05:50.549Z
sensor.shelly_pro_3_em_netzbezug,206,2025-11-23T01:10:16.550Z
sensor.shelly_pro_3_em_netzbezug,204,2025-11-23T01:15:16.554Z
sensor.shelly_pro_3_em_netzbezug,207,2025-11-23T01:20:42.568Z
sensor.shelly_pro_3_em_netzbezug,210,2025-11-23T01:25:42.565Z
sensor.shelly_pro_3_em_netzbezug,206,2025-11-23T01:30:08.551Z
sensor.shelly_pro_3_em_netzbezug,192,2025-11-23T01:35:08.548Z
sensor.shelly_pro_3_em_netzbezug,186,2025-11-23T01:40:34.574Z
sensor.shelly_pro_3_em_netzbezug,212,2025-11-23T01:45:34.575Z
sensor.shelly_pro_3_em_netzbezug,189,2025-11-23T01:51:02.664Z
sensor.shelly_pro_3_em_netzbezug,188,2025-11-23T01:56:03.553Z
sensor.shelly_pro_3_em_netzbezug,208,2025-11-23T02:01:37.553Z
sensor.shelly_pro_3_em_netzbezug,211,2025-11-23T02:05:37.553Z
sensor.shelly_pro_3_em_netzbezug,212,2025-11-23T02:11:04.414Z
sensor.shelly_pro_3_em_netzbezug,208,2025-11-23T02:16:04.545Z
sensor.shelly_pro_3_em_netzbezug,205,2025-11-23T02:21:30.408Z
sensor.shelly_pro_3_em_netzbezug,206,2025-11-23T02:25:30.552Z
sensor.shelly_pro_3_em_netzbezug,215,2025-11-23T02:30:30.550Z
sensor.shelly_pro_3_em_netzbezug,206,2025-11-23T02:35:56.557Z
sensor.shelly_pro_3_em_netzbezug,187,2025-11-23T02:40:56.623Z
sensor.shelly_pro_3_em_netzbezug,186,2025-11-23T02:46:23.558Z
sensor.shelly_pro_3_em_netzbezug,211,2025-11-23T02:51:23.635Z
sensor.shelly_pro_3_em_netzbezug,210,2025-11-23T02:55:50.569Z
sensor.shelly_pro_3_em_netzbezug,206,2025-11-23T03:00:50.550Z
sensor.shelly_pro_3_em_netzbezug,204,2025-11-23T03:06:16.566Z
sensor.shelly_pro_3_em_netzbezug,241,2025-11-23T03:11:17.548Z
sensor.shelly_pro_3_em_netzbezug,185,2025-11-23T03:16:43.573Z
sensor.shelly_pro_3_em_netzbezug,186,2025-11-23T03:21:43.577Z
sensor.shelly_pro_3_em_netzbezug,194,2025-11-23T03:26:09.549Z
sensor.shelly_pro_3_em_netzbezug,186,2025-11-23T03:31:09.551Z
sensor.shelly_pro_3_em_netzbezug,187,2025-11-23T03:36:35.704Z
sensor.shelly_pro_3_em_netzbezug,185,2025-11-23T03:41:36.563Z
sensor.shelly_pro_3_em_netzbezug,184,2025-11-23T03:46:02.569Z
sensor.shelly_pro_3_em_netzbezug,205,2025-11-23T03:51:02.550Z
sensor.shelly_pro_3_em_netzbezug,206,2025-11-23T03:56:28.559Z
sensor.shelly_pro_3_em_netzbezug,202,2025-11-23T04:01:28.638Z
sensor.shelly_pro_3_em_netzbezug,204,2025-11-23T04:06:55.588Z
sensor.shelly_pro_3_em_netzbezug,202,2025-11-23T04:11:55.564Z
sensor.shelly_pro_3_em_netzbezug,205,2025-11-23T04:17:21.566Z
sensor.shelly_pro_3_em_netzbezug,207,2025-11-23T04:21:21.553Z
sensor.shelly_pro_3_em_netzbezug,204,2025-11-23T04:26:47.474Z
sensor.shelly_pro_3_em_netzbezug,201,2025-11-23T04:31:48.566Z
