entity_id,state,last_changed
sensor.shelly_pro_3_em_netzbezug,183,2025-12-16T23:00:00.000Z
sensor.shelly_pro_3_em_netzbezug,192,2025-12-16T23:00:15.752Z
sensor.shelly_pro_3_em_netzbezug,206,2025-12-16T23:05:16.382Z
sensor.shelly_pro_3_em_netzbezug,205,2025-12-16T23:10:45.405Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-16T23:14:45.386Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-16T23:25:11.458Z
sensor.shelly_pro_3_em_netzbezug,181,2025-12-16T23:30:11.571Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-16T23:35:37.389Z
sensor.shelly_pro_3_em_netzbezug,210,2025-12-16T23:40:37.398Z
sensor.shelly_pro_3_em_netzbezug,183,2025-12-16T23:45:03.395Z
sensor.shelly_pro_3_em_netzbezug,182,2025-12-16T23:55:29.391Z
sensor.shelly_pro_3_em_netzbezug,213,2025-12-17T00:00:29.390Z
sensor.shelly_pro_3_em_netzbezug,206,2025-12-17T00:05:55.422Z
sensor.shelly_pro_3_em_netzbezug,205,2025-12-17T00:10:55.464Z
sensor.shelly_pro_3_em_netzbezug,201,2025-12-17T00:15:20.422Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-17T00:20:20.382Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-17T00:25:46.415Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-17T00:30:46.384Z
sensor.shelly_pro_3_em_netzbezug,179,2025-12-17T00:36:12.397Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-17T00:41:12.387Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-17T00:45:38.393Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-17T00:50:38.421Z
sensor.shelly_pro_3_em_netzbezug,181,2025-12-17T00:56:04.387Z
sensor.shelly_pro_3_em_netzbezug,179,2025-12-17T01:01:04.384Z
sensor.shelly_pro_3_em_netzbezug,201,2025-12-17T01:06:30.402Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-17T01:10:30.439Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-17T01:15:56.404Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-17T01:31:22.395Z
sensor.shelly_pro_3_em_netzbezug,195,2025-12-17T01:36:48.437Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-17T01:40:48.385Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-17T01:45:48.383Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-17T01:51:14.390Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-17T01:56:14.383Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-17T02:01:39.386Z
sensor.shelly_pro_3_em_netzbezug,180,2025-12-17T02:06:39.388Z
sensor.shelly_pro_3_em_netzbezug,181,2025-12-17T02:11:05.392Z
sensor.shelly_pro_3_em_netzbezug,183,2025-12-17T02:16:05.392Z
sensor.shelly_pro_3_em_netzbezug,179,2025-12-17T02:21:30.384Z
sensor.shelly_pro_3_em_netzbezug,202,2025-12-17T02:26:30.387Z
sensor.shelly_pro_3_em_netzbezug,210,2025-12-17T02:31:56.393Z
sensor.shelly_pro_3_em_netzbezug,202,2025-12-17T02:36:56.392Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-17T02:51:48.421Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-17T02:56:48.381Z
sensor.shelly_pro_3_em_netzbezug,213,2025-12-17T03:06:14.385Z
sensor.shelly_pro_3_em_netzbezug,201,2025-12-17T03:11:40.390Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-17T03:16:40.407Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-17T03:22:06.390Z
