entity_id,value,timestamp,iso_time
sensor.shelly_pro_3_em_netzbezug,0,1773010800.0,2026-03-09T00:00:00
sensor.shelly_pro_3_em_netzbezug,177,1773019084.7607641,2026-03-09T02:18:04.760764
sensor.shelly_pro_3_em_netzbezug,218,1773019689.748988,2026-03-09T02:28:09.748988
sensor.shelly_pro_3_em_netzbezug,195,1773020293.7938337,2026-03-09T02:38:13.793834
sensor.shelly_pro_3_em_netzbezug,178,1773020537.765697,2026-03-09T02:42:17.765697
sensor.shelly_pro_3_em_netzbezug,179,1773020897.7456143,2026-03-09T02:48:17.745614
sensor.shelly_pro_3_em_netzbezug,202,1773021141.7483747,2026-03-09T02:52:21.748375
sensor.shelly_pro_3_em_netzbezug,203,1773021501.742962,2026-03-09T02:58:21.742962
sensor.shelly_pro_3_em_netzbezug,208,1773021745.750732,2026-03-09T03:02:25.750732
sensor.shelly_pro_3_em_netzbezug,220,1773022105.7428596,2026-03-09T03:08:25.742860
sensor.shelly_pro_3_em_netzbezug,216,1773022350.768852,2026-03-09T03:12:30.768852
sensor.shelly_pro_3_em_netzbezug,218,1773022710.74661,2026-03-09T03:18:30.746610
sensor.shelly_pro_3_em_netzbezug,197,1773022954.7460296,2026-03-09T03:22:34.746030
sensor.shelly_pro_3_em_netzbezug,184,1773023559.7538216,2026-03-09T03:32:39.753822
sensor.shelly_pro_3_em_netzbezug,177,1773023859.7544596,2026-03-09T03:37:39.754460
sensor.shelly_pro_3_em_netzbezug,178,1773024184.7757483,2026-03-09T03:43:04.775748
sensor.shelly_pro_3_em_netzbezug,198,1773024484.7518334,2026-03-09T03:48:04.751833
sensor.shelly_pro_3_em_netzbezug,204,1773024788.756306,2026-03-09T03:53:08.756306
sensor.shelly_pro_3_em_netzbezug,194,1773025088.7426686,2026-03-09T03:58:08.742669
sensor.shelly_pro_3_em_netzbezug,199,1773025394.7449872,2026-03-09T04:03:14.744987
sensor.shelly_pro_3_em_netzbezug,200,1773025694.7534957,2026-03-09T04:08:14.753496
sensor.shelly_pro_3_em_netzbezug,199,1773025998.7744904,2026-03-09T04:13:18.774490
sensor.shelly_pro_3_em_netzbezug,196,1773026298.749074,2026-03-09T04:18:18.749074
sensor.shelly_pro_3_em_netzbezug,197,1773026603.7432024,2026-03-09T04:23:23.743202
sensor.shelly_pro_3_em_netzbezug,219,1773026903.7584765,2026-03-09T04:28:23.758476
sensor.shelly_pro_3_em_netzbezug,196,1773027208.7503963,2026-03-09T04:33:28.750396
sensor.shelly_pro_3_em_netzbezug,179,1773027813.7648733,2026-03-09T04:43:33.764873
sensor.shelly_pro_3_em_netzbezug,198,1773028113.7599952,2026-03-09T04:48:33.759995
sensor.shelly_pro_3_em_netzbezug,201,1773028417.8671741,2026-03-09T04:53:37.867174
sensor.shelly_pro_3_em_netzbezug,199,1773028717.7672226,2026-03-09T04:58:37.767223
sensor.shelly_pro_3_em_netzbezug,200,1773029021.7588897,2026-03-09T05:03:41.758890
sensor.shelly_pro_3_em_netzbezug,225,1773029321.7499056,2026-03-09T05:08:41.749906
sensor.shelly_pro_3_em_netzbezug,217,1773029626.7519028,2026-03-09T05:13:46.751903
sensor.shelly_pro_3_em_netzbezug,214,1773029926.7545369,2026-03-09T05:18:46.754537
sensor.shelly_pro_3_em_netzbezug,176,1773030241.7588227,2026-03-09T05:24:01.758823
sensor.shelly_pro_3_em_netzbezug,179,1773030541.763909,2026-03-09T05:29:01.763909
sensor.shelly_pro_3_em_netzbezug,178,1773031146.7675045,2026-03-09T05:39:06.767504
sensor.shelly_pro_3_em_netzbezug,212,1773031752.7664876,2026-03-09T05:49:12.766488
sensor.shelly_pro_3_em_netzbezug,196,1773032056.7523808,2026-03-09T05:54:16.752381
sensor.shelly_pro_3_em_netzbezug,218,1773032356.7428012,2026-03-09T05:59:16.742801
sensor.shelly_pro_3_em_netzbezug,202,1773032661.7589266,2026-03-09T06:04:21.758927
sensor.shelly_pro_3_em_netzbezug,201,1773032961.768321,2026-03-09T06:09:21.768321
sensor.shelly_pro_3_em_netzbezug,197,1773033265.7569232,2026-03-09T06:14:25.756923
sensor.shelly_pro_3_em_netzbezug,200,1773033870.7800066,2026-03-09T06:24:30.780007
sensor.shelly_pro_3_em_netzbezug,221,1773034170.7715871,2026-03-09T06:29:30.771587
sensor.shelly_pro_3_em_netzbezug,214,1773034486.7847934,2026-03-09T06:34:46.784793
