entity_id,state,last_changed
sensor.shelly_pro_3_em_netzbezug,231,2025-12-10T23:00:00.000Z
sensor.shelly_pro_3_em_netzbezug,229,2025-12-10T23:02:48.261Z
sensor.shelly_pro_3_em_netzbezug,214,2025-12-10T23:07:48.258Z
sensor.shelly_pro_3_em_netzbezug,238,2025-12-10T23:13:16.259Z
sensor.shelly_pro_3_em_netzbezug,218,2025-12-10T23:18:16.264Z
sensor.shelly_pro_3_em_netzbezug,176,2025-12-10T23:22:41.309Z
sensor.shelly_pro_3_em_netzbezug,183,2025-12-10T23:27:41.263Z
sensor.shelly_pro_3_em_netzbezug,234,2025-12-10T23:33:06.263Z
sensor.shelly_pro_3_em_netzbezug,2046,2025-12-10T23:38:06.260Z
sensor.shelly_pro_3_em_netzbezug,247,2025-12-10T23:43:31.263Z
sensor.shelly_pro_3_em_netzbezug,228,2025-12-10T23:48:31.268Z
sensor.shelly_pro_3_em_netzbezug,230,2025-12-10T23:53:56.266Z
sensor.shelly_pro_3_em_netzbezug,213,2025-12-10T23:57:56.263Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-11T00:03:21.440Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-11T00:08:21.262Z
sensor.shelly_pro_3_em_netzbezug,184,2025-12-11T00:13:46.400Z
sensor.shelly_pro_3_em_netzbezug,181,2025-12-11T00:18:46.269Z
sensor.shelly_pro_3_em_netzbezug,202,2025-12-11T00:24:11.397Z
sensor.shelly_pro_3_em_netzbezug,206,2025-12-11T00:28:11.266Z
sensor.shelly_pro_3_em_netzbezug,204,2025-12-11T00:33:11.259Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-11T00:38:36.267Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-11T00:43:36.261Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-11T00:49:01.261Z
sensor.shelly_pro_3_em_netzbezug,176,2025-12-11T00:54:01.301Z
sensor.shelly_pro_3_em_netzbezug,179,2025-12-11T00:58:26.277Z
sensor.shelly_pro_3_em_netzbezug,181,2025-12-11T01:03:26.262Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-11T01:08:51.280Z
sensor.shelly_pro_3_em_netzbezug,175,2025-12-11T01:13:51.265Z
sensor.shelly_pro_3_em_netzbezug,176,2025-12-11T01:19:16.283Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-11T01:24:16.257Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-11T01:28:41.293Z
sensor.shelly_pro_3_em_netzbezug,202,2025-12-11T01:33:41.258Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-11T01:39:06.266Z
sensor.shelly_pro_3_em_netzbezug,194,2025-12-11T01:44:06.270Z
sensor.shelly_pro_3_em_netzbezug,192,2025-12-11T01:49:31.259Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-11T01:54:31.268Z
sensor.shelly_pro_3_em_netzbezug,191,2025-12-11T01:58:56.268Z
sensor.shelly_pro_3_em_netzbezug,175,2025-12-11T02:03:56.343Z
sensor.shelly_pro_3_em_netzbezug,174,2025-12-11T02:14:21.261Z
sensor.shelly_pro_3_em_netzbezug,173,2025-12-11T02:19:46.273Z
sensor.shelly_pro_3_em_netzbezug,176,2025-12-11T02:23:46.265Z
sensor.shelly_pro_3_em_netzbezug,182,2025-12-11T02:34:11.271Z
sensor.shelly_pro_3_em_netzbezug,176,2025-12-11T02:39:36.403Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-11T02:44:36.265Z
sensor.shelly_pro_3_em_netzbezug,173,2025-12-11T02:50:01.423Z
sensor.shelly_pro_3_em_netzbezug,176,2025-12-11T02:54:01.262Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-11T02:59:01.264Z
sensor.shelly_pro_3_em_netzbezug,195,2025-12-11T03:04:26.270Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-11T03:14:51.268Z
sensor.shelly_pro_3_em_netzbezug,194,2025-12-11T03:19:51.259Z
sensor.shelly_pro_3_em_netzbezug,195,2025-12-11T03:24:16.281Z
sensor.shelly_pro_3_em_netzbezug,204,2025-12-11T03:29:16.272Z
sensor.shelly_pro_3_em_netzbezug,202,2025-12-11T03:39:41.274Z
sensor.shelly_pro_3_em_netzbezug,201,2025-12-11T03:45:06.301Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-11T03:50:06.263Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-11T03:54:31.263Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-11T03:59:31.328Z
sensor.shelly_pro_3_em_netzbezug,174,2025-12-11T04:09:56.279Z
sensor.shelly_pro_3_em_netzbezug,176,2025-12-11T04:20:21.271Z
sensor.shelly_pro_3_em_netzbezug,195,2025-12-11T04:24:46.263Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-11T04:29:46.285Z
sensor.shelly_pro_3_em_netzbezug,195,2025-12-11T04:35:11.440Z
sensor.shelly_pro_3_em_netzbezug,192,2025-12-11T04:45:36.323Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-11T04:50:36.264Z
sensor.shelly_pro_3_em_netzbezug,175,2025-12-11T04:56:01.289Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-11T05:05:26.412Z
sensor.shelly_pro_3_em_netzbezug,184,2025-12-11T05:10:26.273Z
sensor.shelly_pro_3_em_netzbezug,176,2025-12-11T05:15:51.414Z
sensor.shelly_pro_3_em_netzbezug,175,2025-12-11T05:26:16.428Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-11T05:30:16.284Z
sensor.shelly_pro_3_em_netzbezug,206,2025-12-11T05:35:16.273Z
sensor.shelly_pro_3_em_netzbezug,204,2025-12-11T05:40:41.272Z
sensor.shelly_pro_3_em_netzbezug,194,2025-12-11T05:45:41.279Z
sensor.shelly_pro_3_em_netzbezug,193,2025-12-11T05:51:06.281Z
sensor.shelly_pro_3_em_netzbezug,236,2025-12-11T05:56:06.278Z
sensor.shelly_pro_3_em_netzbezug,1644,2025-12-11T06:00:31.301Z
sensor.shelly_pro_3_em_netzbezug,1590,2025-12-11T06:05:31.267Z
sensor.shelly_pro_3_em_netzbezug,1025,2025-12-11T06:10:56.446Z
