entity_id,value,timestamp,iso_time
sensor.shelly_pro_3_em_netzbezug,213,1773874800.0,2026-03-19T00:00:00
sensor.shelly_pro_3_em_netzbezug,208,1773874942.8303037,2026-03-19T00:02:22.830304
sensor.shelly_pro_3_em_netzbezug,189,1773875547.8105845,2026-03-19T00:12:27.810585
sensor.shelly_pro_3_em_netzbezug,188,1773875852.8116236,2026-03-19T00:17:32.811624
sensor.shelly_pro_3_em_netzbezug,187,1773876152.8093376,2026-03-19T00:22:32.809338
sensor.shelly_pro_3_em_netzbezug,210,1773876457.8074706,2026-03-19T00:27:37.807471
sensor.shelly_pro_3_em_netzbezug,211,1773876757.8230298,2026-03-19T00:32:37.823030
sensor.shelly_pro_3_em_netzbezug,208,1773877062.8364544,2026-03-19T00:37:42.836454
sensor.shelly_pro_3_em_netzbezug,225,1773877362.82303,2026-03-19T00:42:42.823030
sensor.shelly_pro_3_em_netzbezug,222,1773877667.815714,2026-03-19T00:47:47.815714
sensor.shelly_pro_3_em_netzbezug,221,1773877727.803718,2026-03-19T00:48:47.803718
sensor.shelly_pro_3_em_netzbezug,223,1773877847.8229992,2026-03-19T00:50:47.822999
sensor.shelly_pro_3_em_netzbezug,225,1773877907.8056557,2026-03-19T00:51:47.805656
sensor.shelly_pro_3_em_netzbezug,224,1773877967.820477,2026-03-19T00:52:47.820477
sensor.shelly_pro_3_em_netzbezug,205,1773878272.919852,2026-03-19T00:57:52.919852
sensor.shelly_pro_3_em_netzbezug,204,1773878572.8043625,2026-03-19T01:02:52.804363
sensor.shelly_pro_3_em_netzbezug,201,1773878828.8197768,2026-03-19T01:07:08.819777
sensor.shelly_pro_3_em_netzbezug,192,1773879128.8115456,2026-03-19T01:12:08.811546
sensor.shelly_pro_3_em_netzbezug,184,1773879444.81266,2026-03-19T01:17:24.812660
sensor.shelly_pro_3_em_netzbezug,205,1773879744.8232927,2026-03-19T01:22:24.823293
sensor.shelly_pro_3_em_netzbezug,202,1773880049.815765,2026-03-19T01:27:29.815765
sensor.shelly_pro_3_em_netzbezug,222,1773880349.8146794,2026-03-19T01:32:29.814679
sensor.shelly_pro_3_em_netzbezug,213,1773880654.817361,2026-03-19T01:37:34.817361
sensor.shelly_pro_3_em_netzbezug,205,1773880954.8240638,2026-03-19T01:42:34.824064
sensor.shelly_pro_3_em_netzbezug,203,1773881259.8233213,2026-03-19T01:47:39.823321
sensor.shelly_pro_3_em_netzbezug,202,1773881559.813492,2026-03-19T01:52:39.813492
